dataset_id,source,domain,outcome_measure,n_studies,year_median,year_range,I2,tau2,Q,pooled_effect,ci_width,total_n,reference,studies_per_year,avg_n_per_study,log_total_n,sqrt_k,I2_category
Real_Neurology_138,lancet_neurol,neurology,MD,22,2013,20,21.18,0.3073,27.28,-3.658,0.063,41688,Lancet Neurol (2003-2023),1.1,1894.909090909091,10.637968596589051,4.69041575982343,low
Real_Neurology_139,neurology,neurology,RR,11,2017,18,69.63,0.1224,37.11,0.731,0.082,48230,Neurology (2008-2026),0.6111111111111112,4384.545454545455,10.783736513063017,3.3166247903554,substantial
Real_Neurology_140,lancet_neurol,neurology,MD,10,2014,12,12.71,0.2401,12.87,1.234,0.054,49675,Lancet Neurol (2008-2020),0.8333333333333334,4967.5,10.813257067420018,3.1622776601683795,low
Real_Neurology_141,ann_neurol,neurology,MD,25,2013,20,47.71,0.7517,45.76,0.411,0.077,41929,Ann Neurol (2003-2023),1.25,1677.16,10.643732990607813,5.0,moderate
Real_Neurology_142,lancet_neurol,neurology,RR,16,2021,18,52.23,0.1771,31.65,0.81,0.22,5374,Lancet Neurol (2012-2030),0.8888888888888888,335.875,8.589327789175437,4.0,substantial
Real_Neurology_143,jama_neurol,neurology,MD,11,2010,8,63.15,0.7107,34.49,1.116,0.104,27663,JAMA Neurol (2006-2014),1.375,2514.818181818182,10.227851059207252,3.3166247903554,substantial
Real_Neurology_144,ann_neurol,neurology,SMD,19,2019,15,66.78,0.2401,58.91,-0.698,0.16,12293,Ann Neurol (2012-2026),1.2666666666666666,647.0,9.41678527366734,4.358898943540674,substantial
Real_Neurology_145,ann_neurol,neurology,MD,12,2005,12,45.05,0.6037,16.33,0.476,0.353,1898,Ann Neurol (1999-2011),1.0,158.16666666666666,7.5485559791698735,3.4641016151377544,moderate
Real_Neurology_146,ann_neurol,neurology,RR,19,2017,16,45.63,0.0993,28.01,1.069,0.093,27733,Ann Neurol (2009-2025),1.1875,1459.6315789473683,10.23037831883819,4.358898943540674,moderate
Real_Neurology_147,lancet_neurol,neurology,RR,19,2011,17,30.76,0.0562,27.79,0.678,0.074,35188,Lancet Neurol (2003-2019),1.1176470588235294,1852.0,10.468460394372565,4.358898943540674,moderate
Real_Neurology_148,jama_neurol,neurology,SMD,11,2008,15,44.93,0.137,16.1,-0.093,0.11,19473,JAMA Neurol (2001-2015),0.7333333333333333,1770.2727272727273,9.876784169701578,3.3166247903554,moderate
Real_Neurology_149,lancet_neurol,neurology,MD,24,2015,18,30.27,0.3718,38.52,1.115,0.131,11165,Lancet Neurol (2006-2024),1.3333333333333333,465.2083333333333,9.320539164274258,4.898979485566356,moderate
Real_Neurology_150,lancet_neurol,neurology,RR,15,2021,8,36.44,0.0758,25.07,0.753,0.143,10306,Lancet Neurol (2017-2025),1.875,687.0666666666667,9.24048152888817,3.872983346207417,moderate
Real_Neurology_151,lancet_neurol,neurology,SMD,11,2015,12,43.14,0.1468,16.24,0.235,0.069,49065,Lancet Neurol (2009-2021),0.9166666666666666,4460.454545454545,10.800901228640594,3.3166247903554,moderate
Real_Neurology_152,ann_neurol,neurology,RR,10,2011,8,74.01,0.1437,39.79,0.676,0.091,40944,Ann Neurol (2007-2015),1.25,4094.4,10.61996055839957,3.1622776601683795,substantial
Real_Neurology_153,jama_neurol,neurology,MD,11,2020,13,74.89,0.7197,36.34,2.34,0.099,34811,JAMA Neurol (2014-2026),0.8461538461538461,3164.6363636363635,10.457688707770052,3.3166247903554,substantial
Real_Neurology_154,jama_neurol,neurology,SMD,14,2006,8,76.83,0.3079,78.15,0.307,0.217,7457,JAMA Neurol (2002-2010),1.75,532.6428571428571,8.916908467543795,3.7416573867739413,high
Real_Neurology_155,lancet_neurol,neurology,MD,22,2006,16,100.0,0.8193,240.95,1.33,0.357,3523,Lancet Neurol (1998-2014),1.375,160.13636363636363,8.167068178341237,4.69041575982343,high
Real_Neurology_156,neurology,neurology,SMD,18,2008,8,68.55,0.2462,69.5,-0.295,0.145,15113,Neurology (2004-2012),2.25,839.6111111111111,9.62331057957012,4.242640687119285,substantial
Real_Neurology_157,ann_neurol,neurology,MD,10,2010,15,21.48,0.1875,12.18,0.878,0.058,49265,Ann Neurol (2003-2017),0.6666666666666666,4926.5,10.804969168756575,3.1622776601683795,low
Real_Neurology_158,neurology,neurology,SMD,24,2020,17,46.3,0.1782,39.43,0.362,0.166,8757,Neurology (2012-2028),1.411764705882353,364.875,9.077608659522225,4.898979485566356,moderate
Real_Neurology_159,neurology,neurology,SMD,9,2007,13,83.7,0.4694,60.92,0.005,0.307,4030,Neurology (2001-2013),0.6923076923076923,447.77777777777777,8.301521654940728,3.0,high
Real_Neurology_160,neurology,neurology,RR,8,2022,15,62.65,0.0839,21.6,0.735,0.123,19745,Neurology (2015-2029),0.5333333333333333,2468.125,9.89065557372075,2.8284271247461903,substantial
Real_Neurology_161,lancet_neurol,neurology,RR,21,2021,20,0.18,0.0114,20.34,0.504,0.217,2392,Lancet Neurol (2011-2031),1.05,113.9047619047619,7.779885115070522,4.58257569495584,low
Real_Neurology_162,jama_neurol,neurology,SMD,16,2018,8,34.95,0.1044,22.59,-0.113,0.103,19352,JAMA Neurol (2014-2022),2.0,1209.5,9.870551052289864,4.0,moderate
Real_Neurology_163,neurology,neurology,SMD,17,2021,16,17.8,0.0836,24.36,0.513,0.071,31286,Neurology (2013-2029),1.0625,1840.3529411764705,10.350925992121715,4.123105625617661,low
Real_Neurology_164,ann_neurol,neurology,MD,12,2005,9,33.85,0.5778,22.58,-0.918,0.065,47747,Ann Neurol (2001-2009),1.3333333333333333,3978.9166666666665,10.773671516710033,3.4641016151377544,moderate
Real_Neurology_165,jama_neurol,neurology,RR,24,2014,5,39.15,0.0913,46.32,0.717,0.072,42207,JAMA Neurol (2012-2016),4.8,1758.625,10.650341363045323,4.898979485566356,moderate
Real_Neurology_166,ann_neurol,neurology,SMD,9,2009,18,40.64,0.1195,15.13,-0.45,0.151,9710,Ann Neurol (2000-2018),0.5,1078.888888888889,9.18091156128537,3.0,moderate
Real_Neurology_167,jama_neurol,neurology,RR,12,2018,16,40.06,0.0707,19.24,0.976,0.091,26440,JAMA Neurol (2010-2026),0.75,2203.3333333333335,10.182633293965623,3.4641016151377544,moderate
Real_Neurology_168,lancet_neurol,neurology,SMD,20,2021,18,46.28,0.1179,37.48,0.23,0.097,25568,Lancet Neurol (2012-2030),1.1111111111111112,1278.4,10.149096848566002,4.47213595499958,moderate
Real_Neurology_169,jama_neurol,neurology,RR,8,2019,18,48.83,0.0949,11.47,0.586,0.086,34086,JAMA Neurol (2010-2028),0.4444444444444444,4260.75,10.436642021785183,2.8284271247461903,moderate
Real_Neurology_170,ann_neurol,neurology,SMD,10,2012,20,29.87,0.0851,12.7,-0.517,0.073,35541,Ann Neurol (2002-2022),0.5,3554.1,10.478442238622868,3.1622776601683795,moderate
Real_Endocrinology_171,diabetes_care,endocrinology,SMD,10,2008,15,70.71,0.3774,28.48,0.024,0.088,42016,Diabetes Care (2001-2015),0.6666666666666666,4201.6,10.645805777102522,3.1622776601683795,substantial
Real_Endocrinology_172,diabetologia,endocrinology,RR,19,2021,8,48.42,0.1774,33.3,0.589,0.079,40007,Diabetologia (2017-2025),2.375,2105.6315789473683,10.59680971778536,4.358898943540674,moderate
Real_Endocrinology_173,lancet_diabetes,endocrinology,RR,11,2008,16,52.81,0.1099,24.03,0.554,0.097,28127,Lancet Diabetes (2000-2016),0.6875,2557.0,10.244485248089557,3.3166247903554,substantial
Real_Endocrinology_174,diabetologia,endocrinology,RR,16,2016,8,57.21,0.0648,42.71,0.661,0.127,17170,Diabetologia (2012-2020),2.0,1073.125,9.75091895389152,4.0,substantial
Real_Endocrinology_175,diabetes_care,endocrinology,SMD,9,2008,9,71.33,0.281,35.12,-0.817,0.171,11246,Diabetes Care (2004-2012),1.0,1249.5555555555557,9.327767788852148,3.0,substantial
Real_Endocrinology_176,lancet_diabetes,endocrinology,SMD,20,2019,11,46.06,0.205,31.97,-0.994,0.076,41315,Lancet Diabetes (2014-2024),1.8181818181818181,2065.75,10.628980909135285,4.47213595499958,moderate
Real_Endocrinology_177,jcem,endocrinology,SMD,8,2014,11,23.37,0.0844,8.96,-0.381,0.072,33150,JCEM (2009-2019),0.7272727272727273,4143.75,10.408797995614009,2.8284271247461903,low
Real_Endocrinology_178,lancet_diabetes,endocrinology,RR,18,2013,19,64.0,0.1249,34.05,0.977,0.084,42577,Lancet Diabetes (2004-2022),0.9473684210526315,2365.3888888888887,10.659069480352393,4.242640687119285,substantial
Real_Endocrinology_179,diabetologia,endocrinology,MD,18,2005,17,60.28,0.8173,54.23,-1.937,0.109,24328,Diabetologia (1997-2013),1.0588235294117647,1351.5555555555557,10.099383229357201,4.242640687119285,substantial
Real_Endocrinology_180,lancet_diabetes,endocrinology,SMD,22,2021,15,75.34,0.3479,111.1,0.0,0.119,24467,Lancet Diabetes (2014-2028),1.4666666666666666,1112.1363636363637,10.105080549819894,4.69041575982343,high
Real_Endocrinology_181,diabetologia,endocrinology,MD,14,2010,9,38.95,0.5011,24.96,-0.41,0.1,21756,Diabetologia (2006-2014),1.5555555555555556,1554.0,9.98764486054285,3.7416573867739413,moderate
Real_Endocrinology_182,lancet_diabetes,endocrinology,RR,20,2019,12,53.79,0.1759,40.51,0.323,0.159,10493,Lancet Diabetes (2013-2025),1.6666666666666667,524.65,9.25846364715791,4.47213595499958,substantial
Real_Endocrinology_183,diabetes_care,endocrinology,MD,12,2007,6,21.42,0.3273,16.54,0.159,0.063,41174,Diabetes Care (2004-2010),2.0,3431.1666666666665,10.625562268169254,3.4641016151377544,low
Real_Endocrinology_184,diabetes_care,endocrinology,RR,19,2007,14,42.87,0.0656,40.96,0.873,0.183,6850,Diabetes Care (2000-2014),1.3571428571428572,360.5263157894737,8.83200393125627,4.358898943540674,moderate
Real_Endocrinology_185,lancet_diabetes,endocrinology,RR,25,2005,7,42.68,0.1253,47.06,0.607,0.107,20177,Lancet Diabetes (2002-2008),3.5714285714285716,807.08,9.912298620814678,5.0,moderate
Real_Endocrinology_186,lancet_diabetes,endocrinology,MD,8,2016,12,62.0,1.0608,17.4,0.581,0.117,21715,Lancet Diabetes (2010-2022),0.6666666666666666,2714.375,9.985758544968922,2.8284271247461903,substantial
Real_Endocrinology_187,lancet_diabetes,endocrinology,MD,13,2017,13,72.73,0.6085,51.9,1.013,0.175,11001,Lancet Diabetes (2011-2023),1.0,846.2307692307693,9.305741456739435,3.605551275463989,substantial
Real_Endocrinology_188,lancet_diabetes,endocrinology,MD,8,2019,15,63.7,0.7704,20.83,-1.995,0.256,4586,Lancet Diabetes (2012-2026),0.5333333333333333,573.25,8.43076346341785,2.8284271247461903,substantial
Real_Endocrinology_189,diabetes_care,endocrinology,SMD,16,2006,14,46.93,0.0914,26.83,-0.431,0.098,25504,Diabetes Care (1999-2013),1.1428571428571428,1594.0,10.146590581589942,4.0,moderate
Real_Endocrinology_190,diabetes_care,endocrinology,SMD,10,2018,12,52.51,0.1807,18.87,0.293,0.079,41898,Diabetes Care (2012-2024),0.8333333333333334,4189.8,10.64299337207409,3.1622776601683795,substantial
Real_Endocrinology_191,jcem,endocrinology,RR,9,2005,12,32.44,0.0867,13.58,0.863,0.112,15846,JCEM (1999-2011),0.75,1760.6666666666667,9.670672381525188,3.0,moderate
Real_Endocrinology_192,jcem,endocrinology,SMD,10,2007,7,65.77,0.2474,25.35,-0.164,0.09,38305,JCEM (2004-2010),1.4285714285714286,3830.5,10.553335714950922,3.1622776601683795,substantial
Real_Endocrinology_193,diabetologia,endocrinology,MD,21,2011,5,70.81,0.6476,73.63,0.162,0.09,40224,Diabetologia (2009-2013),4.2,1915.4285714285713,10.602219111389974,4.58257569495584,substantial
Real_Endocrinology_194,jcem,endocrinology,SMD,15,2008,9,26.38,0.1014,17.83,-0.164,0.063,45745,JCEM (2004-2012),1.6666666666666667,3049.6666666666665,10.730837775113635,3.872983346207417,moderate
Real_Endocrinology_195,lancet_diabetes,endocrinology,SMD,15,2005,20,51.48,0.2226,27.81,0.157,0.078,42118,Lancet Diabetes (1995-2015),0.75,2807.866666666667,10.648230481739724,3.872983346207417,substantial
Real_Endocrinology_196,lancet_diabetes,endocrinology,MD,10,2015,11,61.28,0.5632,22.78,2.187,0.321,2841,Lancet Diabetes (2010-2020),0.9090909090909091,284.1,7.951911381854188,3.1622776601683795,substantial
Real_Endocrinology_197,lancet_diabetes,endocrinology,RR,17,2018,20,65.11,0.1284,51.34,1.119,0.097,32447,Lancet Diabetes (2008-2028),0.85,1908.6470588235295,10.38736326793552,4.123105625617661,substantial
Real_Endocrinology_198,diabetes_care,endocrinology,SMD,23,2015,18,40.58,0.1584,39.35,-0.268,0.103,20907,Diabetes Care (2006-2024),1.2777777777777777,909.0,9.947839310106628,4.795831523312719,moderate
Real_Endocrinology_199,diabetes_care,endocrinology,RR,22,2010,20,80.58,0.2448,128.46,0.611,0.12,25320,Diabetes Care (2000-2020),1.1,1150.909090909091,10.139349876258112,4.69041575982343,high
Real_Endocrinology_200,diabetologia,endocrinology,RR,24,2014,18,90.26,0.2219,247.04,1.179,0.103,38558,Diabetologia (2005-2023),1.3333333333333333,1606.5833333333333,10.559918880159413,4.898979485566356,high
Real_Infectious_disease_201,nejm,infectious_disease,MD,12,2017,14,59.92,0.4955,36.21,1.99,0.09,35642,NEJM (2010-2024),0.8571428571428571,2970.1666666666665,10.481279996733045,3.4641016151377544,substantial
Real_Infectious_disease_202,jid,infectious_disease,MD,17,2011,10,23.29,0.4374,19.72,0.243,0.08,26500,JID (2006-2016),1.7,1558.8235294117646,10.184900011974314,4.123105625617661,low
Real_Infectious_disease_203,cid,infectious_disease,RR,8,2008,16,21.7,0.0245,9.38,1.683,0.066,38083,CID (2000-2016),0.5,4760.375,10.547523267314807,2.8284271247461903,low
Real_Infectious_disease_204,jid,infectious_disease,SMD,20,2007,9,58.36,0.1883,50.58,-0.956,0.082,42309,JID (2003-2011),2.2222222222222223,2115.45,10.65275510836035,4.47213595499958,substantial
Real_Infectious_disease_205,cid,infectious_disease,MD,19,2020,16,48.07,0.3265,31.54,0.03,0.097,26432,CID (2012-2028),1.1875,1391.157894736842,10.182330676320705,4.358898943540674,moderate
Real_Infectious_disease_206,cid,infectious_disease,MD,14,2019,5,26.36,0.2709,20.73,-0.182,0.064,43592,CID (2017-2021),2.8,3113.714285714286,10.682628926262934,3.7416573867739413,moderate
Real_Infectious_disease_207,jid,infectious_disease,RR,20,2009,18,57.47,0.1555,35.55,0.475,0.11,23204,JID (2000-2018),1.1111111111111112,1160.2,10.052079956585954,4.47213595499958,substantial
Real_Infectious_disease_208,nejm,infectious_disease,SMD,11,2009,10,86.21,0.3767,91.84,-0.012,0.093,45364,NEJM (2004-2014),1.1,4124.0,10.72247411793522,3.3166247903554,high
Real_Infectious_disease_209,cid,infectious_disease,SMD,10,2012,16,70.28,0.2473,44.24,-0.795,0.214,7124,CID (2004-2020),0.625,712.4,8.871224644409553,3.1622776601683795,substantial
Real_Infectious_disease_210,nejm,infectious_disease,MD,17,2018,18,66.04,0.6869,36.61,-0.755,0.086,42303,NEJM (2009-2027),0.9444444444444444,2488.4117647058824,10.652613284505339,4.123105625617661,substantial
Real_Infectious_disease_211,nejm,infectious_disease,MD,21,2017,20,66.9,0.9666,76.56,-2.936,0.086,42058,NEJM (2007-2027),1.05,2002.7619047619048,10.64680489700865,4.58257569495584,substantial
Real_Infectious_disease_212,nejm,infectious_disease,MD,15,2016,10,53.41,0.7245,33.73,-0.574,0.083,38058,NEJM (2011-2021),1.5,2537.2,10.546866590861953,3.872983346207417,substantial
Real_Infectious_disease_213,jid,infectious_disease,SMD,14,2022,15,11.17,0.0472,18.56,-0.06,0.061,37834,JID (2015-2029),0.9333333333333333,2702.4285714285716,10.54096344822561,3.7416573867739413,low
Real_Infectious_disease_214,jid,infectious_disease,MD,21,2009,19,80.58,1.1103,92.49,-0.485,0.094,41395,JID (2000-2018),1.105263157894737,1971.1904761904761,10.630915379572906,4.58257569495584,high
Real_Infectious_disease_215,nejm,infectious_disease,SMD,22,2020,11,65.35,0.2863,65.13,0.142,0.132,17746,NEJM (2015-2025),2.0,806.6363636363636,9.783915417395283,4.69041575982343,substantial
Real_Infectious_disease_216,cid,infectious_disease,MD,18,2005,8,43.63,0.704,40.11,-0.353,0.08,35857,CID (2001-2009),2.25,1992.0555555555557,10.487294084986926,4.242640687119285,moderate
Real_Infectious_disease_217,cid,infectious_disease,SMD,13,2016,6,37.42,0.0767,17.71,-0.2,0.128,12939,CID (2013-2019),2.1666666666666665,995.3076923076923,9.468001285315953,3.605551275463989,moderate
Real_Infectious_disease_218,lancet_infect_dis,infectious_disease,SMD,24,2017,12,48.92,0.2063,37.05,-0.878,0.133,14082,Lancet Infect Dis (2011-2023),2.0,586.75,9.552652665079078,4.898979485566356,moderate
Real_Infectious_disease_219,nejm,infectious_disease,MD,19,2010,20,50.14,0.3627,34.67,-1.062,0.073,47699,NEJM (2000-2020),0.95,2510.4736842105262,10.77266571229609,4.358898943540674,substantial
Real_Infectious_disease_220,cid,infectious_disease,RR,20,2005,16,84.65,0.1085,92.73,1.139,0.1,38468,CID (1997-2013),1.25,1923.4,10.557582005832373,4.47213595499958,high
Real_Infectious_disease_221,nejm,infectious_disease,MD,8,2018,12,54.39,0.3948,10.25,0.238,0.1,26920,NEJM (2012-2024),0.6666666666666666,3365.0,10.200624783758665,2.8284271247461903,substantial
Real_Infectious_disease_222,nejm,infectious_disease,MD,17,2006,20,22.89,0.3948,18.7,0.397,0.41,1009,NEJM (1996-2016),0.85,59.35294117647059,6.9167150203536085,4.123105625617661,low
Real_Infectious_disease_223,jid,infectious_disease,SMD,25,2020,6,74.84,0.3028,111.59,0.174,0.089,43706,JID (2017-2023),4.166666666666667,1748.24,10.685240671430098,5.0,substantial
Real_Infectious_disease_224,lancet_infect_dis,infectious_disease,RR,25,2005,20,63.16,0.0867,61.51,0.861,0.163,11303,Lancet Infect Dis (1995-2015),1.25,452.12,9.33282345619073,5.0,substantial
Real_Infectious_disease_225,cid,infectious_disease,SMD,16,2008,19,48.28,0.2614,31.18,-0.584,0.099,25225,CID (1999-2017),0.8421052631578947,1576.5625,10.13559084522181,4.0,moderate
Real_Infectious_disease_226,lancet_infect_dis,infectious_disease,RR,18,2007,19,46.3,0.1196,28.37,1.061,0.103,22665,Lancet Infect Dis (1998-2016),0.9473684210526315,1259.1666666666667,10.02857716337495,4.242640687119285,moderate
Real_Infectious_disease_227,cid,infectious_disease,MD,23,2012,13,36.59,0.7168,38.74,1.707,0.066,48081,CID (2006-2018),1.7692307692307692,2090.478260869565,10.780642367661684,4.795831523312719,moderate
Real_Infectious_disease_228,cid,infectious_disease,MD,21,2016,8,57.2,0.6981,47.61,0.088,0.218,5840,CID (2012-2020),2.625,278.0952380952381,8.672486075822272,4.58257569495584,substantial
Real_Infectious_disease_229,lancet_infect_dis,infectious_disease,RR,10,2015,5,57.91,0.1481,20.66,0.7,0.149,12715,Lancet Infect Dis (2013-2017),2.0,1271.5,9.45053767785622,3.1622776601683795,substantial
Real_Infectious_disease_230,jid,infectious_disease,MD,9,2016,8,31.62,0.3177,18.69,-1.674,0.079,31402,JID (2012-2020),1.125,3489.1111111111113,10.354626864135467,3.0,moderate
Real_Rheumatology_231,arthritis_rheum,rheumatology,MD,21,2008,11,86.52,1.1542,138.97,0.286,0.111,31746,Arthritis Rheum (2003-2013),1.9090909090909092,1511.7142857142858,10.365522012132187,4.58257569495584,high
Real_Rheumatology_232,ann_rheum_dis,rheumatology,RR,13,2022,8,41.24,0.102,21.79,0.863,0.196,5837,Ann Rheum Dis (2018-2026),1.625,449.0,8.671972245203792,3.605551275463989,moderate
Real_Rheumatology_233,arthritis_rheum,rheumatology,MD,20,2007,5,45.02,0.5671,32.47,1.3,0.156,9738,Arthritis Rheum (2005-2009),4.0,486.9,9.183791036742646,4.47213595499958,moderate
Real_Rheumatology_234,ann_rheum_dis,rheumatology,MD,8,2020,11,59.42,0.4796,22.39,1.015,0.105,26168,Ann Rheum Dis (2015-2025),0.7272727272727273,3271.0,10.17229256921822,2.8284271247461903,substantial
Real_Rheumatology_235,lancet,rheumatology,MD,20,2022,20,50.02,0.7613,50.25,-0.549,0.1,25242,Lancet (2012-2032),1.0,1262.1,10.136264552818576,4.47213595499958,substantial
Real_Rheumatology_236,lancet,rheumatology,RR,14,2009,18,77.96,0.154,69.26,1.448,0.09,44242,Lancet (2000-2018),0.7777777777777778,3160.1428571428573,10.697429843130967,3.7416573867739413,high
Real_Rheumatology_237,ann_rheum_dis,rheumatology,SMD,10,2017,20,62.9,0.1381,32.19,-0.403,0.107,25881,Ann Rheum Dis (2007-2027),0.5,2588.1,10.161264387744689,3.1622776601683795,substantial
Real_Rheumatology_238,lancet,rheumatology,SMD,12,2012,20,25.32,0.1021,13.19,0.343,0.113,13883,Lancet (2002-2022),0.6,1156.9166666666667,9.538420349034803,3.4641016151377544,moderate
Real_Rheumatology_239,arthritis_rheum,rheumatology,MD,8,2016,15,75.46,0.7232,32.02,0.571,0.104,32003,Arthritis Rheum (2009-2023),0.5333333333333333,4000.375,10.373584927387608,2.8284271247461903,high
Real_Rheumatology_240,arthritis_rheum,rheumatology,RR,11,2021,20,38.14,0.1206,16.65,0.476,0.084,30256,Arthritis Rheum (2011-2031),0.55,2750.5454545454545,10.31744979089824,3.3166247903554,moderate
Real_Rheumatology_241,lancet,rheumatology,RR,8,2012,13,21.45,0.0422,13.01,1.492,0.087,21980,Lancet (2006-2018),0.6153846153846154,2747.5,9.997888227957612,2.8284271247461903,low
Real_Rheumatology_242,arthritis_rheum,rheumatology,SMD,25,2005,8,45.21,0.132,49.85,-1.022,0.182,7199,Arthritis Rheum (2001-2009),3.125,287.96,8.881697406469304,5.0,moderate
Real_Rheumatology_243,ann_rheum_dis,rheumatology,SMD,24,2014,8,35.08,0.1408,42.43,-0.38,0.064,49739,Ann Rheum Dis (2010-2018),3.0,2072.4583333333335,10.81454461261167,4.898979485566356,moderate
Real_Rheumatology_244,lancet,rheumatology,RR,13,2015,9,71.18,0.1567,49.06,1.146,0.082,48633,Lancet (2011-2019),1.4444444444444444,3741.0,10.792057591809684,3.605551275463989,substantial
